Component Id,Product Id,Component Name,Active Flag
1247,1,Category 1,1
1248,1,Category 2,1
1249,2,Category 3,1
1250,3,Category 4,1
1251,4,Category 5,1
1252,4,Category 6,1
1253,3,Category 7,1
1254,1,Category 1,1
1255,1,Category 2,1
1256,2,Category 3,1
1257,3,Category 4,1
1258,4,Category 5,1
1259,4,Category 6,1
1260,3,Category 7,1
1261,1,Category 1,1
1262,1,Category 2,1
1263,2,Category 3,1
1264,3,Category 4,1
1265,4,Category 5,1
1266,4,Category 6,1
1267,3,Category 7,1
1268,1,Category 1,1
1269,1,Category 2,1
1270,2,Category 3,1
1271,3,Category 4,1
1272,4,Category 5,1
1273,4,Category 6,1
1274,3,Category 7,1
1275,1,Category 1,1
1276,1,Category 2,1
1277,2,Category 3,1
1278,3,Category 4,1
1279,4,Category 5,1
1280,4,Category 6,1
1281,3,Category 7,1
1282,1,Category 1,1
1283,1,Category 2,1
1284,2,Category 3,1
1285,3,Category 4,1
1286,4,Category 5,1
1287,4,Category 6,1
1288,3,Category 7,1
1289,1,Category 1,1
1290,1,Category 2,1
1291,2,Category 3,1
1292,3,Category 4,1
1293,4,Category 5,1
1294,4,Category 6,1
1295,3,Category 7,1
1296,1,Category 1,1
1297,1,Category 2,1
1298,2,Category 3,1
1299,3,Category 4,1
1300,4,Category 5,1
1301,4,Category 6,1
1302,3,Category 7,1
1303,1,Category 1,1
1304,1,Category 2,1
1305,2,Category 3,1
1306,3,Category 4,1
1307,4,Category 5,1
1308,4,Category 6,1
1309,3,Category 7,1
1310,1,Category 1,1
1311,1,Category 2,1
1312,2,Category 3,1
1313,3,Category 4,1
1314,4,Category 5,1
1315,4,Category 6,1
1316,3,Category 7,1
1317,1,Category 1,1
1318,1,Category 2,1
1319,2,Category 3,1
1320,3,Category 4,1
1321,4,Category 5,1
1322,4,Category 6,1
1323,3,Category 7,1
1324,1,Category 1,1
1325,1,Category 2,1
1326,2,Category 3,1
1327,3,Category 4,1
1328,4,Category 5,1
1329,4,Category 6,1
1330,3,Category 7,1
1331,1,Category 1,1
1332,1,Category 2,1
1333,2,Category 3,1
1334,3,Category 4,1
1335,4,Category 5,1
1336,4,Category 6,1
1337,3,Category 7,1
1338,1,Category 1,1
1339,1,Category 2,1
1340,2,Category 3,1
1341,3,Category 4,1
1342,4,Category 5,1
1343,4,Category 6,1
1344,3,Category 7,1
1345,1,Category 1,1
1346,1,Category 2,1
1347,2,Category 3,1
1348,3,Category 4,1
1349,4,Category 5,1
1350,4,Category 6,1
1351,3,Category 7,1
1352,1,Category 1,1
1353,1,Category 2,1
1354,2,Category 3,1
1355,3,Category 4,1
1356,4,Category 5,1
1357,4,Category 6,1
1358,3,Category 7,1
1359,1,Category 1,1
1360,1,Category 2,1
1361,2,Category 3,1
1362,3,Category 4,1
1363,4,Category 5,1
1364,4,Category 6,1
1365,3,Category 7,1
1366,1,Category 1,1
1367,1,Category 2,1
1368,2,Category 3,1
1369,3,Category 4,1
1370,4,Category 5,1
1371,4,Category 6,1
1372,3,Category 7,1
1373,1,Category 1,1
1374,1,Category 2,1
1375,2,Category 3,1
1376,3,Category 4,1
1377,4,Category 5,1
1378,4,Category 6,1
1379,3,Category 7,1
1380,1,Category 1,1
1381,1,Category 2,1
1382,2,Category 3,1
1383,3,Category 4,1
1384,4,Category 5,1
1385,4,Category 6,1
1386,3,Category 7,1
1387,1,Category 1,1
1388,1,Category 2,1
1389,2,Category 3,1
1390,3,Category 4,1
1391,4,Category 5,1
1392,4,Category 6,1
1393,3,Category 7,1
1394,1,Category 1,1
1395,1,Category 2,1
1396,2,Category 3,1
1397,3,Category 4,1
1398,4,Category 5,1
1399,4,Category 6,1
1400,3,Category 7,1
1401,1,Category 1,1
1402,1,Category 2,1
1403,2,Category 3,1
1404,3,Category 4,1
1405,4,Category 5,1
1406,4,Category 6,1
1407,3,Category 7,1
1408,1,Category 1,1
1409,1,Category 2,1
1410,2,Category 3,1
1411,3,Category 4,1
1412,4,Category 5,1
1413,4,Category 6,1
1414,3,Category 7,1
1415,1,Category 1,1
1416,1,Category 2,1
1417,2,Category 3,1
1418,3,Category 4,1
1419,4,Category 5,1
1420,4,Category 6,1
1421,3,Category 7,1
1422,1,Category 1,1
1423,1,Category 2,1
1424,2,Category 3,1
1425,3,Category 4,1
1426,4,Category 5,1
1427,4,Category 6,1
1428,3,Category 7,1
1429,1,Category 1,1
1430,1,Category 2,1
1431,2,Category 3,1
1432,3,Category 4,1
1433,4,Category 5,1
1434,4,Category 6,1
1435,3,Category 7,1
1436,1,Category 1,1
1437,1,Category 2,1
1438,2,Category 3,1
1439,3,Category 4,1
1440,4,Category 5,1
1441,4,Category 6,1
1442,3,Category 7,1
1443,1,Category 1,1
1444,1,Category 2,1
1445,2,Category 3,1
1446,3,Category 4,1
1447,4,Category 5,1
1448,4,Category 6,1
1449,3,Category 7,1
1450,1,Category 1,1
1451,1,Category 2,1
1452,2,Category 3,1
1453,3,Category 4,1
1454,4,Category 5,1
1455,4,Category 6,1
1456,3,Category 7,1
1457,1,Category 1,1
1458,1,Category 2,1
1459,2,Category 3,1
1460,3,Category 4,1
1461,4,Category 5,1
1462,4,Category 6,1
1463,3,Category 7,1
1464,1,Category 1,1
1465,1,Category 2,1
1466,2,Category 3,1
1467,3,Category 4,1
1468,4,Category 5,1
1469,4,Category 6,1
1470,3,Category 7,1
1471,1,Category 1,1
1472,1,Category 2,1
1473,2,Category 3,1
1474,3,Category 4,1
1475,4,Category 5,1
1476,4,Category 6,1
1477,3,Category 7,1
1478,1,Category 1,1
1479,1,Category 2,1
1480,2,Category 3,1
1481,3,Category 4,1
1482,4,Category 5,1
1483,4,Category 6,1
1484,3,Category 7,1
1485,1,Category 1,1
1486,1,Category 2,1
1487,2,Category 3,1
1488,3,Category 4,1
1489,4,Category 5,1
1490,4,Category 6,1
1491,3,Category 7,1
1492,1,Category 1,1
1493,1,Category 2,1
1494,2,Category 3,1
1495,3,Category 4,1
1496,4,Category 5,1
1497,4,Category 6,1
1498,3,Category 7,1
1499,1,Category 1,1
1500,1,Category 2,1
1501,2,Category 3,1
1502,3,Category 4,1
1503,4,Category 5,1
1504,4,Category 6,1
1505,3,Category 7,1
1506,1,Category 1,1
1507,1,Category 2,1
1508,2,Category 3,1
1509,3,Category 4,1
1510,4,Category 5,1
1511,4,Category 6,1
1512,3,Category 7,1
1513,1,Category 1,1
1514,1,Category 2,1
1515,2,Category 3,1
1516,3,Category 4,1
1517,4,Category 5,1
1518,4,Category 6,1
1519,3,Category 7,1
1520,1,Category 1,1
1521,1,Category 2,1
1522,2,Category 3,1
1523,3,Category 4,1
1524,4,Category 5,1
1525,4,Category 6,1
1526,3,Category 7,1
1527,1,Category 1,1
1528,1,Category 2,1
1529,2,Category 3,1
1530,3,Category 4,1
1531,4,Category 5,1
1532,4,Category 6,1
1533,3,Category 7,1
1534,1,Category 1,1
1535,1,Category 2,1
1536,2,Category 3,1
1537,3,Category 4,1
1538,4,Category 5,1
1539,4,Category 6,1
1540,3,Category 7,1
1541,1,Category 1,1
1542,1,Category 2,1
1543,2,Category 3,1
1544,3,Category 4,1
1545,4,Category 5,1
1546,4,Category 6,1
1547,3,Category 7,1
1548,1,Category 1,1
1549,1,Category 2,1
1550,2,Category 3,1
1551,3,Category 4,1
1552,4,Category 5,1
1553,4,Category 6,1
1554,3,Category 7,1
1555,1,Category 1,1
1556,1,Category 2,1
1557,2,Category 3,1
1558,3,Category 4,1
1559,4,Category 5,1
1560,4,Category 6,1
1561,3,Category 7,1
1562,1,Category 1,1
1563,1,Category 2,1
1564,2,Category 3,1
1565,3,Category 4,1
1566,4,Category 5,1
1567,4,Category 6,1
1568,3,Category 7,1
1569,1,Category 1,1
1570,1,Category 2,1
1571,2,Category 3,1
1572,3,Category 4,1
1573,4,Category 5,1
1574,4,Category 6,1
1575,3,Category 7,1
1576,1,Category 1,1
1577,1,Category 2,1
1578,2,Category 3,1
1579,3,Category 4,1
1580,4,Category 5,1
1581,4,Category 6,1
1582,3,Category 7,1
1583,1,Category 1,1
1584,1,Category 2,1
1585,2,Category 3,1
1586,3,Category 4,1
1587,4,Category 5,1
1588,4,Category 6,1
1589,3,Category 7,1
1590,1,Category 1,1
1591,1,Category 2,1
1592,2,Category 3,1
1593,3,Category 4,1
1594,4,Category 5,1
1595,4,Category 6,1
1596,3,Category 7,1
1597,1,Category 1,1
1598,1,Category 2,1
1599,2,Category 3,1
1600,3,Category 4,1
1601,4,Category 5,1
1602,4,Category 6,1
1603,3,Category 7,1
1604,1,Category 1,1
1605,1,Category 2,1
1606,2,Category 3,1
1607,3,Category 4,1
1608,4,Category 5,1
1609,4,Category 6,1
1610,3,Category 7,1
1611,1,Category 1,1
1612,1,Category 2,1
1613,2,Category 3,1
1614,3,Category 4,1
1615,4,Category 5,1
1616,4,Category 6,1
1617,3,Category 7,1
1618,1,Category 1,1
1619,1,Category 2,1
1620,2,Category 3,1
1621,3,Category 4,1
1622,4,Category 5,1
1623,4,Category 6,1
1624,3,Category 7,1
1625,1,Category 1,1
1626,1,Category 2,1
1627,2,Category 3,1
1628,3,Category 4,1
1629,4,Category 5,1
1630,4,Category 6,1
1631,3,Category 7,1
1632,1,Category 1,1
1633,1,Category 2,1
1634,2,Category 3,1
1635,3,Category 4,1
1636,4,Category 5,1
1637,4,Category 6,1
1638,3,Category 7,1
1639,1,Category 1,1
1640,1,Category 2,1
1641,2,Category 3,1
1642,3,Category 4,1
1643,4,Category 5,1
1644,4,Category 6,1
1645,3,Category 7,1
1646,1,Category 1,1
1647,1,Category 2,1
1648,2,Category 3,1
1649,3,Category 4,1
1650,4,Category 5,1
1651,4,Category 6,1
1652,3,Category 7,1
1653,1,Category 1,1
1654,1,Category 2,1
1655,2,Category 3,1
1656,3,Category 4,1
1657,4,Category 5,1
1658,4,Category 6,1
1659,3,Category 7,1
1660,1,Category 1,1
1661,1,Category 2,1
1662,2,Category 3,1
1663,3,Category 4,1
1664,4,Category 5,1
1665,4,Category 6,1
1666,3,Category 7,1
1667,1,Category 1,1
1668,1,Category 2,1
1669,2,Category 3,1
1670,3,Category 4,1
1671,4,Category 5,1
1672,4,Category 6,1
1673,3,Category 7,1
1674,1,Category 1,1
1675,1,Category 2,1
1676,2,Category 3,1
1677,3,Category 4,1
1678,4,Category 5,1
1679,4,Category 6,1
1680,3,Category 7,1
1681,1,Category 1,1
1682,1,Category 2,1
1683,2,Category 3,1
1684,3,Category 4,1
1685,4,Category 5,1
1686,4,Category 6,1
1687,3,Category 7,1
1688,1,Category 1,1
1689,1,Category 2,1
1690,2,Category 3,1
1691,3,Category 4,1
1692,4,Category 5,1
1693,4,Category 6,1
1694,3,Category 7,1
1695,1,Category 1,1
1696,1,Category 2,1
1697,2,Category 3,1
1698,3,Category 4,1
1699,4,Category 5,1
1700,4,Category 6,1
1701,3,Category 7,1
1702,1,Category 1,1
1703,1,Category 2,1
1704,2,Category 3,1
1705,3,Category 4,1
1706,4,Category 5,1
1707,4,Category 6,1
1708,3,Category 7,1
1709,1,Category 1,1
1710,1,Category 2,1
1711,2,Category 3,1
1712,3,Category 4,1
1713,4,Category 5,1
1714,4,Category 6,1
1715,3,Category 7,1
1716,1,Category 1,1
1717,1,Category 2,1
1718,2,Category 3,1
1719,3,Category 4,1
1720,4,Category 5,1
1721,4,Category 6,1
1722,3,Category 7,1
1723,1,Category 1,1
1724,1,Category 2,1
1725,2,Category 3,1
1726,3,Category 4,1
1727,4,Category 5,1
1728,4,Category 6,1
1729,3,Category 7,1
1730,1,Category 1,1
1731,1,Category 2,1
1732,2,Category 3,1
1733,3,Category 4,1
1734,4,Category 5,1
1735,4,Category 6,1
1736,3,Category 7,1
1737,1,Category 1,1
1738,1,Category 2,1
1739,2,Category 3,1
1740,3,Category 4,1
1741,4,Category 5,1
1742,4,Category 6,1
1743,3,Category 7,1
1744,1,Category 1,1
1745,1,Category 2,1
1746,2,Category 3,1
1747,3,Category 4,1
1748,4,Category 5,1
1749,4,Category 6,1
1750,3,Category 7,1
1751,1,Category 1,1
1752,1,Category 2,1
1753,2,Category 3,1
1754,3,Category 4,1
1755,4,Category 5,1
1756,4,Category 6,1
1757,3,Category 7,1
1758,1,Category 1,1
1759,1,Category 2,1
1760,2,Category 3,1
1761,3,Category 4,1
1762,4,Category 5,1
1763,4,Category 6,1
1764,3,Category 7,1
1765,1,Category 1,1
1766,1,Category 2,1
1767,2,Category 3,1
1768,3,Category 4,1
1769,4,Category 5,1
1770,4,Category 6,1
1771,3,Category 7,1
1772,1,Category 1,1
1773,1,Category 2,1
1774,2,Category 3,1
1775,3,Category 4,1
1776,4,Category 5,1
1777,4,Category 6,1
1778,3,Category 7,1
1779,1,Category 1,1
1780,1,Category 2,1
1781,2,Category 3,1
1782,3,Category 4,1
1783,4,Category 5,1
1784,4,Category 6,1
1785,3,Category 7,1
1786,1,Category 1,1
1787,1,Category 2,1
1788,2,Category 3,1
1789,3,Category 4,1
1790,4,Category 5,1
1791,4,Category 6,1
1792,3,Category 7,1
1793,1,Category 1,1
1794,1,Category 2,1
1795,2,Category 3,1
1796,3,Category 4,1
1797,4,Category 5,1
1798,4,Category 6,1
1799,3,Category 7,1
1800,1,Category 1,1
1801,1,Category 2,1
1802,2,Category 3,1
1803,3,Category 4,1
1804,4,Category 5,1
1805,4,Category 6,1
1806,3,Category 7,1
1807,1,Category 1,1
1808,1,Category 2,1
1809,2,Category 3,1
1810,3,Category 4,1
1811,4,Category 5,1
1812,4,Category 6,1
1813,3,Category 7,1
1814,1,Category 1,1
1815,1,Category 2,1
1816,2,Category 3,1
1817,3,Category 4,1
1818,4,Category 5,1
1819,4,Category 6,1
1820,3,Category 7,1
1821,1,Category 1,1
1822,1,Category 2,1
1823,2,Category 3,1
1824,3,Category 4,1
1825,4,Category 5,1
1826,4,Category 6,1
1827,3,Category 7,1
1828,1,Category 1,1
1829,1,Category 2,1
1830,2,Category 3,1
1831,3,Category 4,1
1832,4,Category 5,1
1833,4,Category 6,1
1834,3,Category 7,1
1835,1,Category 1,1
1836,1,Category 2,1
1837,2,Category 3,1
1838,3,Category 4,1
1839,4,Category 5,1
1840,4,Category 6,1
1841,3,Category 7,1
1842,1,Category 1,1
1843,1,Category 2,1
1844,2,Category 3,1
1845,3,Category 4,1
1846,4,Category 5,1
1847,4,Category 6,1
1848,3,Category 7,1
1849,1,Category 1,1
1850,1,Category 2,1
1851,2,Category 3,1
1852,3,Category 4,1
1853,4,Category 5,1
1854,4,Category 6,1
1855,3,Category 7,1
1856,1,Category 1,1
1857,1,Category 2,1
1858,2,Category 3,1
1859,3,Category 4,1
1860,4,Category 5,1
1861,4,Category 6,1
1862,3,Category 7,1
1863,1,Category 1,1
1864,1,Category 2,1
1865,2,Category 3,1
1866,3,Category 4,1
1867,4,Category 5,1
1868,4,Category 6,1
1869,3,Category 7,1
1870,1,Category 1,1
1871,1,Category 2,1
1872,2,Category 3,1
1873,3,Category 4,1
1874,4,Category 5,1
1875,4,Category 6,1
1876,3,Category 7,1
1877,1,Category 1,1
1878,1,Category 2,1
1879,2,Category 3,1
1880,3,Category 4,1
1881,4,Category 5,1
1882,4,Category 6,1
1883,3,Category 7,1
1884,1,Category 1,1
1885,1,Category 2,1
1886,2,Category 3,1
1887,3,Category 4,1
1888,4,Category 5,1
1889,4,Category 6,1
1890,3,Category 7,1
1891,1,Category 1,1
1892,1,Category 2,1
1893,2,Category 3,1
1894,3,Category 4,1
1895,4,Category 5,1
1896,4,Category 6,1
1897,3,Category 7,1
1898,1,Category 1,1
1899,1,Category 2,1
1900,2,Category 3,1
1901,3,Category 4,1
1902,4,Category 5,1
1903,4,Category 6,1
1904,3,Category 7,1
1905,1,Category 1,1
1906,1,Category 2,1
1907,2,Category 3,1
1908,3,Category 4,1
1909,4,Category 5,1
1910,4,Category 6,1
1911,3,Category 7,1
1912,1,Category 1,1
1913,1,Category 2,1
1914,2,Category 3,1
1915,3,Category 4,1
1916,4,Category 5,1
1917,4,Category 6,1
1918,3,Category 7,1
1919,1,Category 1,1
1920,1,Category 2,1
1921,2,Category 3,1
1922,3,Category 4,1
1923,4,Category 5,1
1924,4,Category 6,1
1925,3,Category 7,1
1926,1,Category 1,1
1927,1,Category 2,1
1928,2,Category 3,1
1929,3,Category 4,1
1930,4,Category 5,1
1931,4,Category 6,1
1932,3,Category 7,1
1933,1,Category 1,1
1934,1,Category 2,1
1935,2,Category 3,1
1936,3,Category 4,1
1937,4,Category 5,1
1938,4,Category 6,1
1939,3,Category 7,1
1940,1,Category 1,1
1941,1,Category 2,1
1942,2,Category 3,1
1943,3,Category 4,1
1944,4,Category 5,1
1945,4,Category 6,1
1946,3,Category 7,1
1947,1,Category 1,1
1948,1,Category 2,1
1949,2,Category 3,1
1950,3,Category 4,1
1951,4,Category 5,1
1952,4,Category 6,1
1953,3,Category 7,1
1954,1,Category 1,1
1955,1,Category 2,1
1956,2,Category 3,1
1957,3,Category 4,1
1958,4,Category 5,1
1959,4,Category 6,1
1960,3,Category 7,1
1961,1,Category 1,1
1962,1,Category 2,1
1963,2,Category 3,1
1964,3,Category 4,1
1965,4,Category 5,1
1966,4,Category 6,1
1967,3,Category 7,1
1968,1,Category 1,1
1969,1,Category 2,1
1970,2,Category 3,1
1971,3,Category 4,1
1972,4,Category 5,1
1973,4,Category 6,1
1974,3,Category 7,1
1975,1,Category 1,1
1976,1,Category 2,1
1977,2,Category 3,1
1978,3,Category 4,1
1979,4,Category 5,1
1980,4,Category 6,1
1981,3,Category 7,1
1982,1,Category 1,1
1983,1,Category 2,1
1984,2,Category 3,1
1985,3,Category 4,1
1986,4,Category 5,1
1987,4,Category 6,1
1988,3,Category 7,1
1989,1,Category 1,1
1990,1,Category 2,1
1991,2,Category 3,1
1992,3,Category 4,1
1993,4,Category 5,1
1994,4,Category 6,1
1995,3,Category 7,1
1996,1,Category 1,1
1997,1,Category 2,1
1998,2,Category 3,1
1999,3,Category 4,1
2000,4,Category 5,1
2001,4,Category 6,1
2002,3,Category 7,1
2003,1,Category 1,1
2004,1,Category 2,1
2005,2,Category 3,1
2006,3,Category 4,1
2007,4,Category 5,1
2008,4,Category 6,1
2009,3,Category 7,1
2010,1,Category 1,1
2011,1,Category 2,1
2012,2,Category 3,1
2013,3,Category 4,1
2014,4,Category 5,1
2015,4,Category 6,1
2016,3,Category 7,1
2017,1,Category 1,1
2018,1,Category 2,1
2019,2,Category 3,1
2020,3,Category 4,1
2021,4,Category 5,1
2022,4,Category 6,1
2023,3,Category 7,1
2024,1,Category 1,1
2025,1,Category 2,1
2026,2,Category 3,1
2027,3,Category 4,1
2028,4,Category 5,1
2029,4,Category 6,1
2030,3,Category 7,1
2031,1,Category 1,1
2032,1,Category 2,1
2033,2,Category 3,1
2034,3,Category 4,1
2035,4,Category 5,1
2036,4,Category 6,1
2037,3,Category 7,1
2038,1,Category 1,1
2039,1,Category 2,1
2040,2,Category 3,1
2041,3,Category 4,1
2042,4,Category 5,1
2043,4,Category 6,1
2044,3,Category 7,1
2045,1,Category 1,1
2046,1,Category 2,1
2047,2,Category 3,1
2048,3,Category 4,1
2049,4,Category 5,1
2050,4,Category 6,1
2051,3,Category 7,1
2052,1,Category 1,1
2053,1,Category 2,1
2054,2,Category 3,1
2055,3,Category 4,1
2056,4,Category 5,1
2057,4,Category 6,1
2058,3,Category 7,1
2059,1,Category 1,1
2060,1,Category 2,1
2061,2,Category 3,1
2062,3,Category 4,1
2063,4,Category 5,1
2064,4,Category 6,1
2065,3,Category 7,1
2066,1,Category 1,1
2067,1,Category 2,1
2068,2,Category 3,1
2069,3,Category 4,1
2070,4,Category 5,1
2071,4,Category 6,1
2072,3,Category 7,1
2073,1,Category 1,1
2074,1,Category 2,1
2075,2,Category 3,1
2076,3,Category 4,1
2077,4,Category 5,1
2078,4,Category 6,1
2079,3,Category 7,1
2080,1,Category 1,1
2081,1,Category 2,1
2082,2,Category 3,1
2083,3,Category 4,1
2084,4,Category 5,1
2085,4,Category 6,1
2086,3,Category 7,1
2087,1,Category 1,1
2088,1,Category 2,1
2089,2,Category 3,1
2090,3,Category 4,1
2091,4,Category 5,1
2092,4,Category 6,1
2093,3,Category 7,1
2094,1,Category 1,1
2095,1,Category 2,1
2096,2,Category 3,1
2097,3,Category 4,1
2098,4,Category 5,1
2099,4,Category 6,1
2100,3,Category 7,1
2101,1,Category 1,1
2102,1,Category 2,1
2103,2,Category 3,1
2104,3,Category 4,1
2105,4,Category 5,1
2106,4,Category 6,1
2107,3,Category 7,1
2108,1,Category 1,1
2109,1,Category 2,1
2110,2,Category 3,1
2111,3,Category 4,1
2112,4,Category 5,1
2113,4,Category 6,1
2114,3,Category 7,1
2115,1,Category 1,1
2116,1,Category 2,1
2117,2,Category 3,1
2118,3,Category 4,1
2119,4,Category 5,1
2120,4,Category 6,1
2121,3,Category 7,1
2122,1,Category 1,1
2123,1,Category 2,1
2124,2,Category 3,1
2125,3,Category 4,1
2126,4,Category 5,1
2127,4,Category 6,1
2128,3,Category 7,1
2129,1,Category 1,1
2130,1,Category 2,1
2131,2,Category 3,1
2132,3,Category 4,1
2133,4,Category 5,1
2134,4,Category 6,1
2135,3,Category 7,1
2136,1,Category 1,1
2137,1,Category 2,1
2138,2,Category 3,1
2139,3,Category 4,1
2140,4,Category 5,1
2141,4,Category 6,1
2142,3,Category 7,1
2143,1,Category 1,1
2144,1,Category 2,1
2145,2,Category 3,1
2146,3,Category 4,1
2147,4,Category 5,1
2148,4,Category 6,1
2149,3,Category 7,1
2150,1,Category 1,1
2151,1,Category 2,1
2152,2,Category 3,1
2153,3,Category 4,1
2154,4,Category 5,1
2155,4,Category 6,1
2156,3,Category 7,1
2157,1,Category 1,1
2158,1,Category 2,1
2159,2,Category 3,1
2160,3,Category 4,1
2161,4,Category 5,1
2162,4,Category 6,1
2163,3,Category 7,1
2164,1,Category 1,1
2165,1,Category 2,1
2166,2,Category 3,1
2167,3,Category 4,1
2168,4,Category 5,1
2169,4,Category 6,1
2170,3,Category 7,1
2171,1,Category 1,1
2172,1,Category 2,1
2173,2,Category 3,1
2174,3,Category 4,1
2175,4,Category 5,1
2176,4,Category 6,1
2177,3,Category 7,1
2178,1,Category 1,1
2179,1,Category 2,1
2180,2,Category 3,1
2181,3,Category 4,1
2182,4,Category 5,1
2183,4,Category 6,1
2184,3,Category 7,1
2185,1,Category 1,1
2186,1,Category 2,1
2187,2,Category 3,1
2188,3,Category 4,1
2189,4,Category 5,1
2190,4,Category 6,1
2191,3,Category 7,1
2192,1,Category 1,1
2193,1,Category 2,1
2194,2,Category 3,1
2195,3,Category 4,1
2196,4,Category 5,1
2197,4,Category 6,1
2198,3,Category 7,1
2199,1,Category 1,1
2200,1,Category 2,1
2201,2,Category 3,1
2202,3,Category 4,1
2203,4,Category 5,1
2204,4,Category 6,1
2205,3,Category 7,1
2206,1,Category 1,1
2207,1,Category 2,1
2208,2,Category 3,1
2209,3,Category 4,1
2210,4,Category 5,1
2211,4,Category 6,1
2212,3,Category 7,1
2213,1,Category 1,1
2214,1,Category 2,1
2215,2,Category 3,1
2216,3,Category 4,1
2217,4,Category 5,1
2218,4,Category 6,1
2219,3,Category 7,1
2220,1,Category 1,1
2221,1,Category 2,1
2222,2,Category 3,1
2223,3,Category 4,1
2224,4,Category 5,1
2225,4,Category 6,1
2226,3,Category 7,1
2227,1,Category 1,1
2228,1,Category 2,1
2229,2,Category 3,1
2230,3,Category 4,1
2231,4,Category 5,1
2232,4,Category 6,1
2233,3,Category 7,1
2234,1,Category 1,1
2235,1,Category 2,1
2236,2,Category 3,1
2237,3,Category 4,1
2238,4,Category 5,1
2239,4,Category 6,1
2240,3,Category 7,1
2241,1,Category 1,1
2242,1,Category 2,1
2243,2,Category 3,1
2244,3,Category 4,1
2245,4,Category 5,1
2246,4,Category 6,1
2247,3,Category 7,1
2248,1,Category 1,1
2249,1,Category 2,1
2250,2,Category 3,1
2251,3,Category 4,1
2252,4,Category 5,1
2253,4,Category 6,1
2254,3,Category 7,1
2255,1,Category 1,1
2256,1,Category 2,1
2257,2,Category 3,1
2258,3,Category 4,1
2259,4,Category 5,1
2260,4,Category 6,1
2261,3,Category 7,1
2262,1,Category 1,1
2263,1,Category 2,1
2264,2,Category 3,1
2265,3,Category 4,1
2266,4,Category 5,1
2267,4,Category 6,1
2268,3,Category 7,1
2269,1,Category 1,1
2270,1,Category 2,1
2271,2,Category 3,1
2272,3,Category 4,1
2273,4,Category 5,1
2274,4,Category 6,1
2275,3,Category 7,1
2276,1,Category 1,1
2277,1,Category 2,1
2278,2,Category 3,1
2279,3,Category 4,1
2280,4,Category 5,1
2281,4,Category 6,1
2282,3,Category 7,1
2283,1,Category 1,1
2284,1,Category 2,1
2285,2,Category 3,1
2286,3,Category 4,1
2287,4,Category 5,1
2288,4,Category 6,1
2289,3,Category 7,1
2290,1,Category 1,1
2291,1,Category 2,1
2292,2,Category 3,1
2293,3,Category 4,1
2294,4,Category 5,1
2295,4,Category 6,1
2296,3,Category 7,1
2297,1,Category 1,1
2298,1,Category 2,1
2299,2,Category 3,1
2300,3,Category 4,1
2301,4,Category 5,1
2302,4,Category 6,1
2303,3,Category 7,1
